"site","rcp","fit.1mo","month","year","dat","ns","fit.12mo","season","fit.12mo.ssnavg","spcat12mo","spcat12mossn"
"IL-s_16","rcp60",1.18026772800547,"Sep",2066,"Sep 2066","South",-0.488295834131183,"Fall",-0.58185248342591,"Normal","Abnormally Dry"
"IL-s_16","rcp60",-0.969117822048086,"Oct",2066,"Oct 2066","South",-0.679315150715762,"Fall",-0.58185248342591,"Abnormally Dry","Abnormally Dry"
"IL-s_16","rcp60",-0.583214910509549,"Nov",2066,"Nov 2066","South",-0.577946465430785,"Fall",-0.58185248342591,"Abnormally Dry","Abnormally Dry"
"IL-s_16","rcp60",0.478223799228526,"Dec",2066,"Dec 2066","South",-0.59239580200694,"Winter",0.71555661857763,"Abnormally Dry","Abnormally Wet"
"IL-s_16","rcp60",-0.421357486811769,"Jan",2067,"Jan 2067","South",-0.900233590387249,"Winter",-0.702584655290044,"Moderate Drought","Abnormally Dry"
"IL-s_16","rcp60",0.300894124851697,"Feb",2067,"Feb 2067","South",-0.749891389697046,"Winter",-0.702584655290044,"Abnormally Dry","Abnormally Dry"
"IL-s_16","rcp60",0.848234281088893,"Mar",2067,"Mar 2067","South",-0.530244895229198,"Spring",-0.675959723512209,"Abnormally Dry","Abnormally Dry"
"IL-s_16","rcp60",-1.51826967493093,"Apr",2067,"Apr 2067","South",-0.81775722058589,"Spring",-0.675959723512209,"Moderate Drought","Abnormally Dry"
"IL-s_16","rcp60",-0.788517177635868,"May",2067,"May 2067","South",-0.679877054721538,"Spring",-0.675959723512209,"Abnormally Dry","Abnormally Dry"
"IL-s_16","rcp60",-0.964141352122368,"Jun",2067,"Jun 2067","South",-1.07744507034725,"Summer",-0.469442016311001,"Moderate Drought","Normal"
"IL-s_16","rcp60",1.40291336848212,"Jul",2067,"Jul 2067","South",-0.257608405970419,"Summer",-0.469442016311001,"Normal","Normal"
"IL-s_16","rcp60",0.384699154367329,"Aug",2067,"Aug 2067","South",-0.0732725726153344,"Summer",-0.469442016311001,"Normal","Normal"
"IL-s_16","rcp60",-0.534553117898002,"Sep",2067,"Sep 2067","South",-0.391329426424606,"Fall",-0.391857034355407,"Normal","Normal"
"IL-s_16","rcp60",-1.06604587001833,"Oct",2067,"Oct 2067","South",-0.399448755525971,"Fall",-0.391857034355407,"Normal","Normal"
"IL-s_16","rcp60",-0.480265122774734,"Nov",2067,"Nov 2067","South",-0.384792921115645,"Fall",-0.391857034355407,"Normal","Normal"
"IL-s_16","rcp60",0.103833134544113,"Dec",2067,"Dec 2067","South",-0.457628985785838,"Winter",-0.702584655290044,"Normal","Abnormally Dry"
"IL-s_16","rcp60",0.112266722119804,"Jan",2068,"Jan 2068","South",-0.369794833042544,"Winter",-0.401080353460608,"Normal","Normal"
"IL-s_16","rcp60",0.292789578088526,"Feb",2068,"Feb 2068","South",-0.407544637641771,"Winter",-0.401080353460608,"Normal","Normal"
"IL-s_16","rcp60",1.88256879370254,"Mar",2068,"Mar 2068","South",-0.134691964324946,"Spring",0.136720423015113,"Normal","Normal"
"IL-s_16","rcp60",-0.0352440574756509,"Apr",2068,"Apr 2068","South",0.0829800523926012,"Spring",0.136720423015113,"Normal","Normal"
"IL-s_16","rcp60",0.82303926969916,"May",2068,"May 2068","South",0.461873180977684,"Spring",0.136720423015113,"Normal","Normal"
"IL-s_16","rcp60",-2.20396563725183,"Jun",2068,"Jun 2068","South",0.210848985222928,"Summer",-0.250159235203568,"Normal","Normal"
"IL-s_16","rcp60",-0.77218842270574,"Jul",2068,"Jul 2068","South",-0.540891830643263,"Summer",-0.250159235203568,"Abnormally Dry","Normal"
"IL-s_16","rcp60",0.670680379092287,"Aug",2068,"Aug 2068","South",-0.42043486019037,"Summer",-0.250159235203568,"Normal","Normal"
"IL-s_16","rcp60",-1.15693156891524,"Sep",2068,"Sep 2068","South",-0.465414440471822,"Fall",-0.437441874122631,"Normal","Normal"
"IL-s_16","rcp60",-0.728060868457542,"Oct",2068,"Oct 2068","South",-0.409607065059758,"Fall",-0.437441874122631,"Normal","Normal"
"IL-s_16","rcp60",-0.783761727071879,"Nov",2068,"Nov 2068","South",-0.437304116836312,"Fall",-0.437441874122631,"Normal","Normal"
"IL-s_16","rcp60",0.330169092683056,"Dec",2068,"Dec 2068","South",-0.425901589697509,"Winter",-0.401080353460608,"Normal","Normal"
"IL-s_16","rcp60",0.486099751564672,"Jan",2069,"Jan 2069","South",-0.350049346829648,"Winter",-0.343913600274135,"Normal","Normal"
"IL-s_16","rcp60",0.0601275645240993,"Feb",2069,"Feb 2069","South",-0.421017636784419,"Winter",-0.343913600274135,"Normal","Normal"
"IL-s_16","rcp60",-1.5186517767823,"Mar",2069,"Mar 2069","South",-1.21946786598626,"Spring",-1.41316083778363,"Moderate Drought","Severe Drought"
"IL-s_16","rcp60",-0.0867429729859095,"Apr",2069,"Apr 2069","South",-1.30570317652691,"Spring",-1.41316083778363,"Severe Drought","Severe Drought"
"IL-s_16","rcp60",-1.43195402846264,"May",2069,"May 2069","South",-1.71431147083772,"Spring",-1.41316083778363,"Extreme Drought","Severe Drought"
"IL-s_16","rcp60",0.547863097965735,"Jun",2069,"Jun 2069","South",-1.22346390933994,"Summer",-0.853603415448864,"Moderate Drought","Moderate Drought"
"IL-s_16","rcp60",1.10524414975562,"Jul",2069,"Jul 2069","South",-0.57479889888087,"Summer",-0.853603415448864,"Abnormally Dry","Moderate Drought"
"IL-s_16","rcp60",-0.461583698467678,"Aug",2069,"Aug 2069","South",-0.762547438125783,"Summer",-0.853603415448864,"Abnormally Dry","Moderate Drought"
"IL-s_16","rcp60",-0.0375617035988025,"Sep",2069,"Sep 2069","South",-0.437754593920737,"Fall",-0.259600711443153,"Normal","Normal"
"IL-s_16","rcp60",0.094005100722383,"Oct",2069,"Oct 2069","South",-0.311327137835467,"Fall",-0.259600711443153,"Normal","Normal"
"IL-s_16","rcp60",1.10903448366389,"Nov",2069,"Nov 2069","South",-0.0297204025732557,"Fall",-0.259600711443153,"Normal","Normal"
"IL-s_16","rcp60",-1.43150352740572,"Dec",2069,"Dec 2069","South",-0.260673817208337,"Winter",-0.343913600274135,"Normal","Normal"
"IL-s_16","rcp60",-1.57869496278639,"Jan",2070,"Jan 2070","South",-0.463137054443384,"Winter",-0.661690466318773,"Normal","Abnormally Dry"
"IL-s_16","rcp60",-0.739962842969578,"Feb",2070,"Feb 2070","South",-0.623220535524431,"Winter",-0.661690466318773,"Abnormally Dry","Abnormally Dry"
"IL-s_16","rcp60",0.376018235363228,"Mar",2070,"Mar 2070","South",-0.321399025681821,"Spring",-0.473782835666286,"Normal","Normal"
"IL-s_16","rcp60",-2.44253942813409,"Apr",2070,"Apr 2070","South",-0.82411143352399,"Spring",-0.473782835666286,"Moderate Drought","Normal"
"IL-s_16","rcp60",0.81231396787757,"May",2070,"May 2070","South",-0.275838047793047,"Spring",-0.473782835666286,"Normal","Normal"
"IL-s_16","rcp60",0.423659851816619,"Jun",2070,"Jun 2070","South",-0.332084927030022,"Summer",-0.547531443852344,"Normal","Abnormally Dry"
"IL-s_16","rcp60",-0.68354173890427,"Jul",2070,"Jul 2070","South",-0.882933985881667,"Summer",-0.547531443852344,"Moderate Drought","Abnormally Dry"
"IL-s_16","rcp60",1.14350073958606,"Aug",2070,"Aug 2070","South",-0.427575418645342,"Summer",-0.547531443852344,"Normal","Abnormally Dry"
"IL-s_16","rcp60",-0.688988882431717,"Sep",2070,"Sep 2070","South",-0.47597760694236,"Fall",-0.684969947575818,"Normal","Abnormally Dry"
"IL-s_16","rcp60",-1.07786435061849,"Oct",2070,"Oct 2070","South",-0.642961903449617,"Fall",-0.684969947575818,"Abnormally Dry","Abnormally Dry"
"IL-s_16","rcp60",-0.931731732111955,"Nov",2070,"Nov 2070","South",-0.935970332335476,"Fall",-0.684969947575818,"Moderate Drought","Abnormally Dry"
"IL-s_16","rcp60",-0.781621474829658,"Dec",2070,"Dec 2070","South",-0.898713808988505,"Winter",-0.661690466318773,"Moderate Drought","Abnormally Dry"
"IL-s_16","rcp60",-0.199597536335577,"Jan",2071,"Jan 2071","South",-0.750749717519786,"Winter",-0.639875283710478,"Abnormally Dry","Abnormally Dry"
"IL-s_16","rcp60",-0.926841049732699,"Feb",2071,"Feb 2071","South",-0.829806042974161,"Winter",-0.639875283710478,"Moderate Drought","Abnormally Dry"
"IL-s_16","rcp60",0.878539235688387,"Mar",2071,"Mar 2071","South",-0.745548355411554,"Spring",-0.333661665124749,"Abnormally Dry","Normal"
"IL-s_16","rcp60",0.710084597484557,"Apr",2071,"Apr 2071","South",-0.209690697534169,"Spring",-0.333661665124749,"Normal","Normal"
"IL-s_16","rcp60",1.43180065626152,"May",2071,"May 2071","South",-0.0457459424285235,"Spring",-0.333661665124749,"Normal","Normal"
"IL-s_16","rcp60",0.326615503369053,"Jun",2071,"Jun 2071","South",-0.0838130158539202,"Summer",-0.444677197385263,"Normal","Normal"
"IL-s_16","rcp60",-1.79052884606687,"Jul",2071,"Jul 2071","South",-0.444331267353525,"Summer",-0.444677197385263,"Normal","Normal"
"IL-s_16","rcp60",-0.557569492951931,"Aug",2071,"Aug 2071","South",-0.805887308948344,"Summer",-0.444677197385263,"Moderate Drought","Normal"
"IL-s_16","rcp60",-0.544340505144125,"Sep",2071,"Sep 2071","South",-0.685884331829646,"Fall",-0.610947792085747,"Abnormally Dry","Abnormally Dry"
"IL-s_16","rcp60",-1.08458119334234,"Oct",2071,"Oct 2071","South",-0.681482695581105,"Fall",-0.610947792085747,"Abnormally Dry","Abnormally Dry"
"IL-s_16","rcp60",0.687338128286675,"Nov",2071,"Nov 2071","South",-0.465476348846491,"Fall",-0.610947792085747,"Normal","Abnormally Dry"
"IL-s_16","rcp60",0.322758390277011,"Dec",2071,"Dec 2071","South",-0.339070090637486,"Winter",-0.639875283710478,"Normal","Abnormally Dry"
"IL-s_16","rcp60",0.150818519033241,"Jan",2072,"Jan 2072","South",-0.265257834713395,"Winter",0.156064351865362,"Normal","Normal"
"IL-s_16","rcp60",1.00819092751679,"Feb",2072,"Feb 2072","South",-0.00535622679154565,"Winter",0.156064351865362,"Normal","Normal"
"IL-s_16","rcp60",-0.864708702334387,"Mar",2072,"Mar 2072","South",-0.394990881512084,"Spring",-0.724120687443644,"Normal","Abnormally Dry"
"IL-s_16","rcp60",-0.128921243214422,"Apr",2072,"Apr 2072","South",-0.700150951166478,"Spring",-0.724120687443644,"Abnormally Dry","Abnormally Dry"
"IL-s_16","rcp60",-0.0616554743357272,"May",2072,"May 2072","South",-1.07722022965237,"Spring",-0.724120687443644,"Moderate Drought","Abnormally Dry"
"IL-s_16","rcp60",-0.26502749129212,"Jun",2072,"Jun 2072","South",-1.25735392916666,"Summer",-0.394481960389058,"Moderate Drought","Normal"
"IL-s_16","rcp60",1.26183657383035,"Jul",2072,"Jul 2072","South",-0.184790242984585,"Summer",-0.394481960389058,"Normal","Normal"
"IL-s_16","rcp60",1.18727462970388,"Aug",2072,"Aug 2072","South",0.258698290984072,"Summer",-0.394481960389058,"Normal","Normal"
"IL-s_16","rcp60",0.592996549403165,"Sep",2072,"Sep 2072","South",0.511552202092066,"Fall",0.702462544795395,"Abnormally Wet","Abnormally Wet"
"IL-s_16","rcp60",1.44593331407968,"Oct",2072,"Oct 2072","South",0.852233181564208,"Fall",0.702462544795395,"Moderately Wet","Abnormally Wet"
"IL-s_16","rcp60",-0.299741909306164,"Nov",2072,"Nov 2072","South",0.743602250729911,"Fall",0.702462544795395,"Abnormally Wet","Abnormally Wet"
"IL-s_16","rcp60",0.0592751344651997,"Dec",2072,"Dec 2072","South",0.738807117101028,"Winter",0.156064351865362,"Abnormally Wet","Normal"
"IL-s_2","rcp60",1.87535085717868,"Jan",2022,"Jan 2022","South",NA,"Winter",NA,NA,NA
"IL-s_2","rcp60",1.82967205552309,"Feb",2022,"Feb 2022","South",NA,"Winter",NA,NA,NA
"IL-s_2","rcp60",-0.14580799320092,"Mar",2022,"Mar 2022","South",NA,"Spring",NA,NA,NA
"IL-s_2","rcp60",-0.48127493398558,"Apr",2022,"Apr 2022","South",NA,"Spring",NA,NA,NA
"IL-s_2","rcp60",0.559943555231235,"May",2022,"May 2022","South",NA,"Spring",NA,NA,NA
"IL-s_2","rcp60",0.065805792932342,"Jun",2022,"Jun 2022","South",NA,"Summer",NA,NA,NA
"IL-s_2","rcp60",-0.400092238480939,"Jul",2022,"Jul 2022","South",NA,"Summer",NA,NA,NA
"IL-s_2","rcp60",-0.00199238480200137,"Aug",2022,"Aug 2022","South",NA,"Summer",NA,NA,NA
"IL-s_2","rcp60",-0.511957709235496,"Sep",2022,"Sep 2022","South",NA,"Fall",NA,NA,NA
"IL-s_2","rcp60",1.21822384828837,"Oct",2022,"Oct 2022","South",NA,"Fall",NA,NA,NA
"IL-s_2","rcp60",1.6953630730025,"Nov",2022,"Nov 2022","South",NA,"Fall",NA,NA,NA
"IL-s_2","rcp60",-1.07931885797222,"Dec",2022,"Dec 2022","South",0.770150899123688,"Winter",NA,"Abnormally Wet",NA
"IL-s_2","rcp60",0.919611088989478,"Jan",2023,"Jan 2023","South",0.660199035924123,"Winter",0.348647748261744,"Abnormally Wet","Normal"
"IL-s_2","rcp60",0.034758193589577,"Feb",2023,"Feb 2023","South",0.353201458583353,"Winter",0.348647748261744,"Normal","Normal"
"IL-s_2","rcp60",-0.384405267261054,"Mar",2023,"Mar 2023","South",0.270990347259635,"Spring",0.229201919197072,"Normal","Normal"
"IL-s_2","rcp60",-0.51027905838125,"Apr",2023,"Apr 2023","South",0.209362621185839,"Spring",0.229201919197072,"Normal","Normal"
"IL-s_2","rcp60",0.769770310885305,"May",2023,"May 2023","South",0.207252789145742,"Spring",0.229201919197072,"Normal","Normal"
"IL-s_2","rcp60",0.0902705844254615,"Jun",2023,"Jun 2023","South",0.197132897460112,"Summer",0.116375033715866,"Normal","Normal"
"IL-s_2","rcp60",-0.848164960164574,"Jul",2023,"Jul 2023","South",0.0683755484483737,"Summer",0.116375033715866,"Normal","Normal"
"IL-s_2","rcp60",-0.141347466620375,"Aug",2023,"Aug 2023","South",0.0836166552391115,"Summer",0.116375033715866,"Normal","Normal"
"IL-s_2","rcp60",0.675505789882822,"Sep",2023,"Sep 2023","South",0.43233435407497,"Fall",0.250397433248862,"Normal","Normal"
"IL-s_2","rcp60",0.464442407465415,"Oct",2023,"Oct 2023","South",0.332028933099806,"Fall",0.250397433248862,"Normal","Normal"
"IL-s_2","rcp60",0.563605599100924,"Nov",2023,"Nov 2023","South",-0.0131709874281913,"Fall",0.250397433248862,"Normal","Normal"
"IL-s_2","rcp60",-0.735740470848642,"Dec",2023,"Dec 2023","South",0.0325427502777554,"Winter",0.348647748261744,"Normal","Normal"
"IL-s_2","rcp60",-0.0170069729998808,"Jan",2024,"Jan 2024","South",-0.0504104357268822,"Winter",-0.051178023751729,"Normal","Normal"
"IL-s_2","rcp60",0.44860474724079,"Feb",2024,"Feb 2024","South",-0.0376605886817626,"Winter",-0.051178023751729,"Normal","Normal"
"IL-s_2","rcp60",-0.457876127126147,"Mar",2024,"Mar 2024","South",-0.0965626262830274,"Spring",0.0016899197434508,"Normal","Normal"
"IL-s_2","rcp60",0.898182986596875,"Apr",2024,"Apr 2024","South",0.162973852388221,"Spring",0.0016899197434508,"Normal","Normal"
"IL-s_2","rcp60",0.134556871927445,"May",2024,"May 2024","South",-0.0613414668748412,"Spring",0.0016899197434508,"Normal","Normal"
"IL-s_2","rcp60",0.218289477259986,"Jun",2024,"Jun 2024","South",-0.0498895308116847,"Summer",-0.250285561482177,"Normal","Normal"
"IL-s_2","rcp60",-1.80219009162787,"Jul",2024,"Jul 2024","South",-0.354615322605147,"Summer",-0.250285561482177,"Normal","Normal"
"IL-s_2","rcp60",-0.428817945592939,"Aug",2024,"Aug 2024","South",-0.346351831029699,"Summer",-0.250285561482177,"Normal","Normal"
"IL-s_2","rcp60",-0.20642077404642,"Sep",2024,"Sep 2024","South",-0.456080199397104,"Fall",-0.256782962140813,"Normal","Normal"
"IL-s_2","rcp60",1.57480656269301,"Oct",2024,"Oct 2024","South",-0.190866973859004,"Fall",-0.256782962140813,"Normal","Normal"
"IL-s_2","rcp60",0.887800638762768,"Nov",2024,"Nov 2024","South",-0.12340171316633,"Fall",-0.256782962140813,"Normal","Normal"
"IL-s_2","rcp60",-0.278277508679668,"Dec",2024,"Dec 2024","South",-0.0654630468465421,"Winter",-0.051178023751729,"Normal","Normal"
"IL-s_2","rcp60",0.147540129593157,"Jan",2025,"Jan 2025","South",0.0194346098585285,"Winter",0.405346664887868,"Normal","Normal"
"IL-s_2","rcp60",1.19914918577211,"Feb",2025,"Feb 2025","South",0.0985187381023147,"Winter",0.405346664887868,"Normal","Normal"
"IL-s_2","rcp60",0.0156845349933087,"Mar",2025,"Mar 2025","South",0.129076842915458,"Spring",-0.0209957354261189,"Normal","Normal"
"IL-s_2","rcp60",0.285728013978606,"Apr",2025,"Apr 2025","South",-0.114400491850094,"Spring",-0.0209957354261189,"Normal","Normal"
"IL-s_2","rcp60",0.516053601658007,"May",2025,"May 2025","South",-0.0776635573437208,"Spring",-0.0209957354261189,"Normal","Normal"
"IL-s_2","rcp60",0.850173140855473,"Jun",2025,"Jun 2025","South",0.142726817690394,"Summer",0.691650636968294,"Normal","Abnormally Wet"
"IL-s_2","rcp60",0.502835703189768,"Jul",2025,"Jul 2025","South",0.893533178740789,"Summer",0.691650636968294,"Moderately Wet","Abnormally Wet"
"IL-s_2","rcp60",0.547090710003035,"Aug",2025,"Aug 2025","South",1.0386919144737,"Summer",0.691650636968294,"Moderately Wet","Abnormally Wet"
"IL-s_2","rcp60",1.55478890634475,"Sep",2025,"Sep 2025","South",1.30509595424859,"Fall",1.14243363394228,"Severely Wet","Moderately Wet"
"IL-s_2","rcp60",-0.458142910026788,"Oct",2025,"Oct 2025","South",1.08046951391738,"Fall",1.14243363394228,"Moderately Wet","Moderately Wet"
"IL-s_2","rcp60",0.691104890880535,"Nov",2025,"Nov 2025","South",1.04173543366087,"Fall",1.14243363394228,"Moderately Wet","Moderately Wet"
"IL-s_2","rcp60",0.120687646620124,"Dec",2025,"Dec 2025","South",1.09808664670276,"Winter",0.405346664887868,"Moderately Wet","Normal"
"IL-s_2","rcp60",-0.816588006798076,"Jan",2026,"Jan 2026","South",1.08405990414815,"Winter",1.03505581463822,"Moderately Wet","Moderately Wet"
"IL-s_2","rcp60",-1.3056020954292,"Feb",2026,"Feb 2026","South",0.831512540620457,"Winter",1.03505581463822,"Moderately Wet","Moderately Wet"
"IL-s_2","rcp60",1.33998105722731,"Mar",2026,"Mar 2026","South",1.00817873051986,"Spring",1.1055491017509,"Moderately Wet","Moderately Wet"
"IL-s_2","rcp60",0.508951777607526,"Apr",2026,"Apr 2026","South",1.11051720357946,"Spring",1.1055491017509,"Moderately Wet","Moderately Wet"
"IL-s_2","rcp60",0.860509424714501,"May",2026,"May 2026","South",1.19795137115338,"Spring",1.1055491017509,"Moderately Wet","Moderately Wet"
"IL-s_2","rcp60",-1.21634852344129,"Jun",2026,"Jun 2026","South",0.615231808000278,"Summer",0.848207363389581,"Abnormally Wet","Moderately Wet"
"IL-s_2","rcp60",0.53904699171379,"Jul",2026,"Jul 2026","South",0.607557589645856,"Summer",0.848207363389581,"Abnormally Wet","Moderately Wet"
"IL-s_2","rcp60",2.21573315325085,"Aug",2026,"Aug 2026","South",1.32183269252261,"Summer",0.848207363389581,"Severely Wet","Moderately Wet"
"IL-s_2","rcp60",1.5711367706186,"Sep",2026,"Sep 2026","South",1.21595783138495,"Fall",1.20353783725107,"Moderately Wet","Moderately Wet"
"IL-s_2","rcp60",-0.0210811348020293,"Oct",2026,"Oct 2026","South",1.24555581414177,"Fall",1.20353783725107,"Moderately Wet","Moderately Wet"
"IL-s_2","rcp60",-0.139406182489467,"Nov",2026,"Nov 2026","South",1.14909986622649,"Fall",1.20353783725107,"Moderately Wet","Moderately Wet"
"IL-s_2","rcp60",0.355795287320389,"Dec",2026,"Dec 2026","South",1.18959499914604,"Winter",1.03505581463822,"Moderately Wet","Moderately Wet"
"IL-s_2","rcp60",-1.46830715642408,"Jan",2027,"Jan 2027","South",1.20172101593628,"Winter",0.612690795518905,"Moderately Wet","Abnormally Wet"
"IL-s_2","rcp60",-2.07031899140273,"Feb",2027,"Feb 2027","South",1.14465574037231,"Winter",0.612690795518905,"Moderately Wet","Abnormally Wet"
"IL-s_2","rcp60",-0.588127396006288,"Mar",2027,"Mar 2027","South",0.873844347720075,"Spring",0.811087616726675,"Moderately Wet","Moderately Wet"
"IL-s_2","rcp60",0.447134607813315,"Apr",2027,"Apr 2027","South",0.89233398232726,"Spring",0.811087616726675,"Moderately Wet","Moderately Wet"
"IL-s_2","rcp60",0.0156569095800294,"May",2027,"May 2027","South",0.66708452013269,"Spring",0.811087616726675,"Abnormally Wet","Moderately Wet"
"IL-s_2","rcp60",-0.794708845228478,"Jun",2027,"Jun 2027","South",0.792232627299253,"Summer",0.229871537486347,"Abnormally Wet","Normal"
"IL-s_2","rcp60",-0.693662547286517,"Jul",2027,"Jul 2027","South",0.380762573649225,"Summer",0.229871537486347,"Normal","Normal"
"IL-s_2","rcp60",0.505147819369377,"Aug",2027,"Aug 2027","South",-0.483380588489438,"Summer",0.229871537486347,"Normal","Normal"
"IL-s_2","rcp60",0.482131620441362,"Sep",2027,"Sep 2027","South",-0.732638806444976,"Fall",-0.460548394931115,"Abnormally Dry","Normal"
"IL-s_2","rcp60",1.38169452875679,"Oct",2027,"Oct 2027","South",-0.437257507071997,"Fall",-0.460548394931115,"Normal","Normal"
"IL-s_2","rcp60",0.954751180713161,"Nov",2027,"Nov 2027","South",-0.211748871276373,"Fall",-0.460548394931115,"Normal","Normal"
"IL-s_2","rcp60",-1.40248092316517,"Dec",2027,"Dec 2027","South",-0.508304369751874,"Winter",0.612690795518905,"Abnormally Dry","Abnormally Wet"
"IL-s_2","rcp60",0.988594468696537,"Jan",2028,"Jan 2028","South",-0.1045983371375,"Winter",-0.105717663061267,"Normal","Normal"
"IL-s_2","rcp60",0.748303239386447,"Feb",2028,"Feb 2028","South",0.24517773107168,"Winter",-0.105717663061267,"Normal","Normal"
"IL-s_2","rcp60",0.864923333375016,"Mar",2028,"Mar 2028","South",0.43924959504346,"Spring",0.0592364330495349,"Normal","Normal"
"IL-s_2","rcp60",-1.61543757423856,"Apr",2028,"Apr 2028","South",-0.0188223637007653,"Spring",0.0592364330495349,"Normal","Normal"
"IL-s_2","rcp60",-0.641995550514732,"May",2028,"May 2028","South",-0.24271793219409,"Spring",0.0592364330495349,"Normal","Normal"
"IL-s_2","rcp60",0.122277935018155,"Jun",2028,"Jun 2028","South",-0.0107146513938907,"Summer",0.377791973881391,"Normal","Normal"
"IL-s_2","rcp60",1.24232409054387,"Jul",2028,"Jul 2028","South",0.656139753390007,"Summer",0.377791973881391,"Abnormally Wet","Normal"
"IL-s_2","rcp60",-0.240312544114768,"Aug",2028,"Aug 2028","South",0.487950819648057,"Summer",0.377791973881391,"Normal","Normal"
"IL-s_2","rcp60",-1.51796797495001,"Sep",2028,"Sep 2028","South",0.103819432552757,"Fall",-0.148737567525521,"Normal","Normal"
"IL-s_2","rcp60",-0.222269108662581,"Oct",2028,"Oct 2028","South",-0.14767236453515,"Fall",-0.148737567525521,"Normal","Normal"
"IL-s_2","rcp60",-0.279810916123003,"Nov",2028,"Nov 2028","South",-0.40235977059417,"Fall",-0.148737567525521,"Normal","Normal"
"IL-s_2","rcp60",-1.57999316873679,"Dec",2028,"Dec 2028","South",-0.457732383117981,"Winter",-0.105717663061267,"Normal","Normal"
"IL-s_2","rcp60",-0.286953015294425,"Jan",2029,"Jan 2029","South",-0.649849474282188,"Winter",-1.59306645886848,"Abnormally Dry","Severe Drought"
"IL-s_2","rcp60",-1.06660118772608,"Feb",2029,"Feb 2029","South",-0.974319468927024,"Winter",-1.59306645886848,"Moderate Drought","Severe Drought"
"IL-s_2","rcp60",-0.463283365057079,"Mar",2029,"Mar 2029","South",-1.22073170195791,"Spring",-1.21249285332477,"Moderate Drought","Moderate Drought"
"IL-s_2","rcp60",-0.876200724286923,"Apr",2029,"Apr 2029","South",-1.17139691404949,"Spring",-1.21249285332477,"Moderate Drought","Moderate Drought"
"IL-s_2","rcp60",-1.0278243999226,"May",2029,"May 2029","South",-1.24534994396691,"Spring",-1.21249285332477,"Moderate Drought","Moderate Drought"
"IL-s_2","rcp60",-1.56297700268749,"Jun",2029,"Jun 2029","South",-1.61261518465029,"Summer",-2.20288945440904,"Extreme Drought","Exceptional Drought"
"IL-s_2","rcp60",-2.06898212094234,"Jul",2029,"Jul 2029","South",-2.32833934789034,"Summer",-2.20288945440904,"Exceptional Drought","Exceptional Drought"
"IL-s_2","rcp60",-2.50530634644854,"Aug",2029,"Aug 2029","South",-2.66771383068649,"Summer",-2.20288945440904,"Exceptional Drought","Exceptional Drought"
"IL-s_2","rcp60",-0.775696832404366,"Sep",2029,"Sep 2029","South",-2.88411533000588,"Fall",-2.94810642950915,"Exceptional Drought","Exceptional Drought"
"IL-s_2","rcp60",-0.144341242442717,"Oct",2029,"Oct 2029","South",-3.12963394018455,"Fall",-2.94810642950915,"Exceptional Drought","Exceptional Drought"
"IL-s_2","rcp60",-0.180173678543807,"Nov",2029,"Nov 2029","South",-2.83057001833703,"Fall",-2.94810642950915,"Exceptional Drought","Exceptional Drought"
"IL-s_2","rcp60",-1.63391313443636,"Dec",2029,"Dec 2029","South",-3.15503043339622,"Winter",-1.59306645886848,"Exceptional Drought","Severe Drought"
"IL-s_2","rcp60",-0.181851492994513,"Jan",2030,"Jan 2030","South",-3.97045481594903,"Winter",-2.43556172435761,"Exceptional Drought","Exceptional Drought"
"IL-s_2","rcp60",1.14459012007972,"Feb",2030,"Feb 2030","South",-2.80204425806986,"Winter",-2.43556172435761,"Exceptional Drought","Exceptional Drought"
"IL-s_2","rcp60",-0.832857749878866,"Mar",2030,"Mar 2030","South",-2.55542013278934,"Spring",-2.44209489043326,"Exceptional Drought","Exceptional Drought"
"IL-s_2","rcp60",-0.979878004935457,"Apr",2030,"Apr 2030","South",-2.44566102698057,"Spring",-2.44209489043326,"Exceptional Drought","Exceptional Drought"
"IL-s_2","rcp60",-1.52896251851698,"May",2030,"May 2030","South",-2.32520351152987,"Spring",-2.44209489043326,"Exceptional Drought","Exceptional Drought"
"IL-s_2","rcp60",-0.276127152233401,"Jun",2030,"Jun 2030","South",-2.13131561814991,"Summer",-1.70859900341012,"Exceptional Drought","Extreme Drought"
"IL-s_2","rcp60",0.051089535075457,"Jul",2030,"Jul 2030","South",-1.688874622472,"Summer",-1.70859900341012,"Extreme Drought","Extreme Drought"
"IL-s_2","rcp60",0.115113158108247,"Aug",2030,"Aug 2030","South",-1.30560676960846,"Summer",-1.70859900341012,"Severe Drought","Extreme Drought"
"IL-s_2","rcp60",0.0881298939426867,"Sep",2030,"Sep 2030","South",-1.02493803687075,"Fall",-0.975052239643851,"Moderate Drought","Moderate Drought"
"IL-s_2","rcp60",-0.229534041574946,"Oct",2030,"Oct 2030","South",-1.03837030554798,"Fall",-0.975052239643851,"Moderate Drought","Moderate Drought"
"IL-s_2","rcp60",0.576466471712723,"Nov",2030,"Nov 2030","South",-0.861848376512823,"Fall",-0.975052239643851,"Moderate Drought","Moderate Drought"
"IL-s_2","rcp60",0.601053625268384,"Dec",2030,"Dec 2030","South",-0.534186099053939,"Winter",-2.43556172435761,"Abnormally Dry","Exceptional Drought"
"IL-s_2","rcp60",0.936285889447142,"Jan",2031,"Jan 2031","South",-0.308798366310674,"Winter",0.287438266195115,"Normal","Normal"
