"county","year","crop_name","perc_eval","variable","value"
"Tompkins",2020,"Soybeans",84.27,"perc_rt",32.2701291977476
"Tompkins",2021,"Corn",77.92,"perc_rt",56.2134999643706
"Tompkins",2021,"Soybeans",100.49,"perc_rt",62.1029127644159
"Wyoming",2015,"Corn",53.19,"perc_rt",52.6736329301168
"Wyoming",2015,"Soybeans",77.59,"perc_rt",68.339433271656
"Wyoming",2017,"Corn",80.73,"perc_rt",33.3632128290932
"Wyoming",2017,"Soybeans",76.42,"perc_rt",46.9937599174223
"Wyoming",2018,"Corn",93.09,"perc_rt",45.2818703120041
"Wyoming",2018,"Soybeans",101.98,"perc_rt",34.4244894175047
"Wyoming",2019,"Corn",109.9,"perc_rt",52.9018835520923
"Wyoming",2019,"Soybeans",98.8,"perc_rt",36.997906327413
"Wyoming",2020,"Corn",90.68,"perc_rt",66.3736306405937
"Wyoming",2020,"Soybeans",100.12,"perc_rt",55.1819996763495
"Wyoming",2021,"Corn",72.58,"perc_rt",64.5987119463585
"Wyoming",2021,"Soybeans",101.49,"perc_rt",79.6056574513548
