"supply_shed","section","aggregation_unit_name","aggregation_unit_fips","year","crop_name","cdl_crop_id","kpi_name","kpi_value","units"
"NY","NY","Seneca County",36099,2016,"Soybeans",5,"Reduced Till Area",17254.8849092839,"acres"
"NY","NY","Herkimer County",36043,2016,"Soybeans",5,"Reduced Till Area",631.385573412018,"acres"
"NY","NY","Chemung County",36015,2016,"Soybeans",5,"Reduced Till Area",911.39418385299,"acres"
"NY","NY","Onondaga County",36067,2016,"Soybeans",5,"Reduced Till Area",10881.923530065,"acres"
"NY","NY","Chautauqua County",36013,2016,"Soybeans",5,"Reduced Till Area",1819.60638745949,"acres"
"NY","NY","Lewis County",36049,2016,"Soybeans",5,"Reduced Till Area",408.141324540883,"acres"
"NY","NY","Schuyler County",36097,2016,"Soybeans",5,"Reduced Till Area",636.74785758155,"acres"
"NY","NY","Cattaraugus County",36009,2016,"Soybeans",5,"Reduced Till Area",1250.69065301141,"acres"
"NY","NY","Oneida County",36065,2016,"Soybeans",5,"Reduced Till Area",4235.98049777699,"acres"
"NY","NY","Schoharie County",36095,2016,"Soybeans",5,"Reduced Till Area",30.5362479523986,"acres"
"NY","NY","Tioga County",36107,2016,"Soybeans",5,"Reduced Till Area",402.08794573759,"acres"
"NY","NY","Broome County",36007,2016,"Soybeans",5,"Reduced Till Area",193.828483128239,"acres"
"NY","NY","Jefferson County",36045,2016,"Soybeans",5,"Reduced Till Area",4933.0937286687,"acres"
"NY","NY","Allegany County",36003,2016,"Soybeans",5,"Reduced Till Area",186.328541407786,"acres"
"NY","NY","Tompkins County",36109,2016,"Soybeans",5,"Reduced Till Area",2727.2144218634,"acres"
"NY","NY","Ontario County",36069,2016,"Soybeans",5,"Reduced Till Area",13876.8227952876,"acres"
"NY","NY","Fulton County",36035,2016,"Soybeans",5,"Reduced Till Area",74.5993372403743,"acres"
"NY","NY","Delaware County",36025,2016,"Soybeans",5,"Reduced Till Area",42.6461336349305,"acres"
"NY","NY","Montgomery County",36057,2016,"Soybeans",5,"Reduced Till Area",1441.04769307822,"acres"
"NY","NY","Otsego County",36077,2016,"Soybeans",5,"Reduced Till Area",404.173183557243,"acres"
"NY","NY","St. Lawrence County",36089,2016,"Soybeans",5,"Reduced Till Area",2722.40389058709,"acres"
"NY","NY","Erie County",36029,2016,"Soybeans",5,"Reduced Till Area",936.678743131358,"acres"
"NY","NY","Chenango County",36017,2016,"Soybeans",5,"Reduced Till Area",437.517113034242,"acres"
"NY","NY","Madison County",36053,2016,"Soybeans",5,"Reduced Till Area",2252.94448106837,"acres"
"NY","NY","Cortland County",36023,2016,"Soybeans",5,"Reduced Till Area",848.57632067385,"acres"
"NY","NY","Steuben County",36101,2016,"Winter Wheat",24,"Reduced Till Area",270.56528693802,"acres"
"NY","NY","Yates County",36123,2016,"Winter Wheat",24,"Reduced Till Area",1783.12967973111,"acres"
"NY","NY","Cayuga County",36011,2016,"Winter Wheat",24,"Reduced Till Area",1357.32790532523,"acres"
"NY","NY","Oswego County",36075,2016,"Winter Wheat",24,"Reduced Till Area",133.533690870577,"acres"
"NY","NY","Seneca County",36099,2016,"Winter Wheat",24,"Reduced Till Area",1798.11101803691,"acres"
"NY","NY","Herkimer County",36043,2016,"Winter Wheat",24,"Reduced Till Area",18.2383833012057,"acres"
"NY","NY","Onondaga County",36067,2016,"Winter Wheat",24,"Reduced Till Area",823.96786849668,"acres"
"NY","NY","Schuyler County",36097,2016,"Winter Wheat",24,"Reduced Till Area",189.647411684692,"acres"
"NY","NY","Cattaraugus County",36009,2016,"Winter Wheat",24,"Reduced Till Area",51.1538630449167,"acres"
"NY","NY","Oneida County",36065,2016,"Winter Wheat",24,"Reduced Till Area",126.457841292426,"acres"
"NY","NY","Jefferson County",36045,2016,"Winter Wheat",24,"Reduced Till Area",421.161380478271,"acres"
"NY","NY","Allegany County",36003,2016,"Winter Wheat",24,"Reduced Till Area",129.657212312173,"acres"
"NY","NY","Tompkins County",36109,2016,"Winter Wheat",24,"Reduced Till Area",207.358824402651,"acres"
"NY","NY","Ontario County",36069,2016,"Winter Wheat",24,"Reduced Till Area",1392.77382896807,"acres"
"NY","NY","Erie County",36029,2016,"Winter Wheat",24,"Reduced Till Area",159.968581619171,"acres"
"NY","NY","Madison County",36053,2016,"Winter Wheat",24,"Reduced Till Area",41.1794710284448,"acres"
"NY","NY","Cortland County",36023,2016,"Winter Wheat",24,"Reduced Till Area",12.2776236873318,"acres"
"NY","NY","Steuben County",36101,2016,"Alfalfa",36,"Reduced Till Area",394.215502860912,"acres"
"NY","NY","Franklin County",36033,2016,"Alfalfa",36,"Reduced Till Area",53.7255273972534,"acres"
"NY","NY","Yates County",36123,2016,"Alfalfa",36,"Reduced Till Area",4574.30014587419,"acres"
"NY","NY","Cayuga County",36011,2016,"Alfalfa",36,"Reduced Till Area",3210.10529199652,"acres"
"NY","NY","Oswego County",36075,2016,"Alfalfa",36,"Reduced Till Area",66.2910200990761,"acres"
"NY","NY","Seneca County",36099,2016,"Alfalfa",36,"Reduced Till Area",1333.65880762569,"acres"
"NY","NY","Herkimer County",36043,2016,"Alfalfa",36,"Reduced Till Area",152.568656483795,"acres"
"NY","NY","Chemung County",36015,2016,"Alfalfa",36,"Reduced Till Area",76.720490324937,"acres"
"NY","NY","Onondaga County",36067,2016,"Alfalfa",36,"Reduced Till Area",2901.20732811526,"acres"
"NY","NY","Chautauqua County",36013,2016,"Alfalfa",36,"Reduced Till Area",92.9817370597161,"acres"
"NY","NY","Lewis County",36049,2016,"Alfalfa",36,"Reduced Till Area",593.493771900478,"acres"
"NY","NY","Schuyler County",36097,2016,"Alfalfa",36,"Reduced Till Area",387.539073678869,"acres"
"NY","NY","Cattaraugus County",36009,2016,"Alfalfa",36,"Reduced Till Area",193.408599263214,"acres"
"NY","NY","Oneida County",36065,2016,"Alfalfa",36,"Reduced Till Area",1359.99910077498,"acres"
"NY","NY","Schoharie County",36095,2016,"Alfalfa",36,"Reduced Till Area",85.9415017033387,"acres"
"NY","NY","Tioga County",36107,2016,"Alfalfa",36,"Reduced Till Area",73.9549037589689,"acres"
"NY","NY","Broome County",36007,2016,"Alfalfa",36,"Reduced Till Area",94.1356056542706,"acres"
"NY","NY","Jefferson County",36045,2016,"Alfalfa",36,"Reduced Till Area",640.185351303286,"acres"
"NY","NY","Allegany County",36003,2016,"Alfalfa",36,"Reduced Till Area",10.410949459591,"acres"
"NY","NY","Tompkins County",36109,2016,"Alfalfa",36,"Reduced Till Area",301.553673767802,"acres"
"NY","NY","Ontario County",36069,2016,"Alfalfa",36,"Reduced Till Area",2877.43830607992,"acres"
"NY","NY","Delaware County",36025,2016,"Alfalfa",36,"Reduced Till Area",79.7481908515708,"acres"
"NY","NY","Otsego County",36077,2016,"Alfalfa",36,"Reduced Till Area",62.8857896430511,"acres"
"NY","NY","St. Lawrence County",36089,2016,"Alfalfa",36,"Reduced Till Area",639.937527499854,"acres"
"NY","NY","Erie County",36029,2016,"Alfalfa",36,"Reduced Till Area",402.610132483419,"acres"
"NY","NY","Chenango County",36017,2016,"Alfalfa",36,"Reduced Till Area",157.150475006818,"acres"
"NY","NY","Madison County",36053,2016,"Alfalfa",36,"Reduced Till Area",1552.86613658178,"acres"
"NY","NY","Cortland County",36023,2016,"Alfalfa",36,"Reduced Till Area",254.476455292168,"acres"
"NY","NY","Steuben County",36101,2017,"Corn",1,"Reduced Till Area",23818.3745702138,"acres"
"NY","NY","Orange County",36071,2017,"Corn",1,"Reduced Till Area",337.891146713744,"acres"
"NY","NY","Livingston County",36051,2017,"Corn",1,"Reduced Till Area",20686.8104968768,"acres"
"NY","NY","Franklin County",36033,2017,"Corn",1,"Reduced Till Area",750.784545010565,"acres"
"NY","NY","Yates County",36123,2017,"Corn",1,"Reduced Till Area",17652.8292434206,"acres"
"NY","NY","Cayuga County",36011,2017,"Corn",1,"Reduced Till Area",16972.787359791,"acres"
"NY","NY","Oswego County",36075,2017,"Corn",1,"Reduced Till Area",1513.38447389694,"acres"
"NY","NY","Seneca County",36099,2017,"Corn",1,"Reduced Till Area",6722.73092483392,"acres"
"NY","NY","Herkimer County",36043,2017,"Corn",1,"Reduced Till Area",7932.5474376332,"acres"
"NY","NY","Chemung County",36015,2017,"Corn",1,"Reduced Till Area",1638.63452247322,"acres"
"NY","NY","Sullivan County",36105,2017,"Corn",1,"Reduced Till Area",239.289686057793,"acres"
"NY","NY","Onondaga County",36067,2017,"Corn",1,"Reduced Till Area",11552.8442888468,"acres"
"NY","NY","Chautauqua County",36013,2017,"Corn",1,"Reduced Till Area",11345.4180194666,"acres"
"NY","NY","Lewis County",36049,2017,"Corn",1,"Reduced Till Area",12680.4501855305,"acres"
"NY","NY","Schuyler County",36097,2017,"Corn",1,"Reduced Till Area",4088.29435974457,"acres"
"NY","NY","Cattaraugus County",36009,2017,"Corn",1,"Reduced Till Area",10651.3926057747,"acres"
"NY","NY","Wyoming County",36121,2017,"Corn",1,"Reduced Till Area",14921.4112260776,"acres"
"NY","NY","Oneida County",36065,2017,"Corn",1,"Reduced Till Area",14699.2154341588,"acres"
"NY","NY","Schoharie County",36095,2017,"Corn",1,"Reduced Till Area",481.073843861752,"acres"
"NY","NY","Tioga County",36107,2017,"Corn",1,"Reduced Till Area",2018.72912278625,"acres"
"NY","NY","Broome County",36007,2017,"Corn",1,"Reduced Till Area",1882.4450467628,"acres"
"NY","NY","Jefferson County",36045,2017,"Corn",1,"Reduced Till Area",16463.8057971847,"acres"
"NY","NY","Allegany County",36003,2017,"Corn",1,"Reduced Till Area",7842.37112779941,"acres"
"NY","NY","Tompkins County",36109,2017,"Corn",1,"Reduced Till Area",4450.98993045156,"acres"
"NY","NY","Ontario County",36069,2017,"Corn",1,"Reduced Till Area",14079.832284643,"acres"
"NY","NY","Genesee County",36037,2017,"Corn",1,"Reduced Till Area",21024.0069009896,"acres"
"NY","NY","Fulton County",36035,2017,"Corn",1,"Reduced Till Area",338.240807957987,"acres"
"NY","NY","Delaware County",36025,2017,"Corn",1,"Reduced Till Area",1532.69883628073,"acres"
"NY","NY","Montgomery County",36057,2017,"Corn",1,"Reduced Till Area",4166.23220645975,"acres"
"NY","NY","Otsego County",36077,2017,"Corn",1,"Reduced Till Area",4989.79934528417,"acres"
"NY","NY","St. Lawrence County",36089,2017,"Corn",1,"Reduced Till Area",19490.8544420776,"acres"
"NY","NY","Erie County",36029,2017,"Corn",1,"Reduced Till Area",8681.97444590297,"acres"
"NY","NY","Chenango County",36017,2017,"Corn",1,"Reduced Till Area",3033.97981433495,"acres"
"NY","NY","Madison County",36053,2017,"Corn",1,"Reduced Till Area",6686.02120066759,"acres"
"NY","NY","Cortland County",36023,2017,"Corn",1,"Reduced Till Area",4395.42298326169,"acres"
"NY","NY","Steuben County",36101,2017,"Soybeans",5,"Reduced Till Area",1491.58433909344,"acres"
"NY","NY","Orange County",36071,2017,"Soybeans",5,"Reduced Till Area",145.786191739769,"acres"
"NY","NY","Livingston County",36051,2017,"Soybeans",5,"Reduced Till Area",10063.9670829793,"acres"
"NY","NY","Yates County",36123,2017,"Soybeans",5,"Reduced Till Area",2757.56024771077,"acres"
"NY","NY","Cayuga County",36011,2017,"Soybeans",5,"Reduced Till Area",10270.7445874443,"acres"
"NY","NY","Oswego County",36075,2017,"Soybeans",5,"Reduced Till Area",462.965055433246,"acres"
"NY","NY","Seneca County",36099,2017,"Soybeans",5,"Reduced Till Area",10426.1396341058,"acres"
"NY","NY","Herkimer County",36043,2017,"Soybeans",5,"Reduced Till Area",747.789676996926,"acres"
"NY","NY","Chemung County",36015,2017,"Soybeans",5,"Reduced Till Area",486.11909581844,"acres"
"NY","NY","Onondaga County",36067,2017,"Soybeans",5,"Reduced Till Area",3616.25456193009,"acres"
"NY","NY","Chautauqua County",36013,2017,"Soybeans",5,"Reduced Till Area",2081.86915850589,"acres"
"NY","NY","Lewis County",36049,2017,"Soybeans",5,"Reduced Till Area",404.176560646707,"acres"
"NY","NY","Schuyler County",36097,2017,"Soybeans",5,"Reduced Till Area",795.875261932538,"acres"
"NY","NY","Cattaraugus County",36009,2017,"Soybeans",5,"Reduced Till Area",1873.01903791817,"acres"
"NY","NY","Wyoming County",36121,2017,"Soybeans",5,"Reduced Till Area",1159.99737781429,"acres"
"NY","NY","Oneida County",36065,2017,"Soybeans",5,"Reduced Till Area",2179.69239601508,"acres"
"NY","NY","Schoharie County",36095,2017,"Soybeans",5,"Reduced Till Area",14.9455953372946,"acres"
"NY","NY","Tioga County",36107,2017,"Soybeans",5,"Reduced Till Area",417.556081156404,"acres"
"NY","NY","Broome County",36007,2017,"Soybeans",5,"Reduced Till Area",172.863669195717,"acres"
"NY","NY","Jefferson County",36045,2017,"Soybeans",5,"Reduced Till Area",3505.61346223299,"acres"
"NY","NY","Allegany County",36003,2017,"Soybeans",5,"Reduced Till Area",291.638228153409,"acres"
"NY","NY","Tompkins County",36109,2017,"Soybeans",5,"Reduced Till Area",1599.71408914582,"acres"
"NY","NY","Ontario County",36069,2017,"Soybeans",5,"Reduced Till Area",7323.31879292883,"acres"
"NY","NY","Genesee County",36037,2017,"Soybeans",5,"Reduced Till Area",8550.74934352669,"acres"
"NY","NY","Fulton County",36035,2017,"Soybeans",5,"Reduced Till Area",79.3980327449672,"acres"
"NY","NY","Delaware County",36025,2017,"Soybeans",5,"Reduced Till Area",27.5480761649539,"acres"
"NY","NY","Montgomery County",36057,2017,"Soybeans",5,"Reduced Till Area",382.025494042032,"acres"
"NY","NY","Otsego County",36077,2017,"Soybeans",5,"Reduced Till Area",540.29998638138,"acres"
"NY","NY","St. Lawrence County",36089,2017,"Soybeans",5,"Reduced Till Area",2011.95011863465,"acres"
"NY","NY","Erie County",36029,2017,"Soybeans",5,"Reduced Till Area",3769.95939804581,"acres"
"NY","NY","Chenango County",36017,2017,"Soybeans",5,"Reduced Till Area",287.683822021274,"acres"
"NY","NY","Madison County",36053,2017,"Soybeans",5,"Reduced Till Area",866.684248986491,"acres"
"NY","NY","Cortland County",36023,2017,"Soybeans",5,"Reduced Till Area",295.770421516193,"acres"
"NY","NY","Steuben County",36101,2017,"Winter Wheat",24,"Reduced Till Area",1211.29170687125,"acres"
"NY","NY","Livingston County",36051,2017,"Winter Wheat",24,"Reduced Till Area",3266.95945257326,"acres"
"NY","NY","Yates County",36123,2017,"Winter Wheat",24,"Reduced Till Area",1465.64452381738,"acres"
"NY","NY","Cayuga County",36011,2017,"Winter Wheat",24,"Reduced Till Area",1084.47891687021,"acres"
"NY","NY","Seneca County",36099,2017,"Winter Wheat",24,"Reduced Till Area",919.118929022371,"acres"
"NY","NY","Chemung County",36015,2017,"Winter Wheat",24,"Reduced Till Area",29.1732131413698,"acres"
"NY","NY","Onondaga County",36067,2017,"Winter Wheat",24,"Reduced Till Area",392.727998874253,"acres"
"NY","NY","Lewis County",36049,2017,"Winter Wheat",24,"Reduced Till Area",34.6252273683483,"acres"
"NY","NY","Schuyler County",36097,2017,"Winter Wheat",24,"Reduced Till Area",210.255196388784,"acres"
"NY","NY","Cattaraugus County",36009,2017,"Winter Wheat",24,"Reduced Till Area",211.903661010806,"acres"
"NY","NY","Wyoming County",36121,2017,"Winter Wheat",24,"Reduced Till Area",1801.17089392962,"acres"
"NY","NY","Oneida County",36065,2017,"Winter Wheat",24,"Reduced Till Area",109.806408251834,"acres"
"NY","NY","Jefferson County",36045,2017,"Winter Wheat",24,"Reduced Till Area",827.063419630746,"acres"
"NY","NY","Allegany County",36003,2017,"Winter Wheat",24,"Reduced Till Area",252.30641328385,"acres"
"NY","NY","Tompkins County",36109,2017,"Winter Wheat",24,"Reduced Till Area",248.815629799035,"acres"
"NY","NY","Ontario County",36069,2017,"Winter Wheat",24,"Reduced Till Area",2153.79614277914,"acres"
"NY","NY","Genesee County",36037,2017,"Winter Wheat",24,"Reduced Till Area",2409.364110112,"acres"
"NY","NY","Erie County",36029,2017,"Winter Wheat",24,"Reduced Till Area",382.242014768772,"acres"
"NY","NY","Cortland County",36023,2017,"Winter Wheat",24,"Reduced Till Area",100.294188234054,"acres"
"NY","NY","Steuben County",36101,2017,"Alfalfa",36,"Reduced Till Area",1158.54724703682,"acres"
"NY","NY","Livingston County",36051,2017,"Alfalfa",36,"Reduced Till Area",823.275602389881,"acres"
"NY","NY","Franklin County",36033,2017,"Alfalfa",36,"Reduced Till Area",39.7948250150804,"acres"
"NY","NY","Yates County",36123,2017,"Alfalfa",36,"Reduced Till Area",1848.2016592613,"acres"
"NY","NY","Cayuga County",36011,2017,"Alfalfa",36,"Reduced Till Area",634.111074578185,"acres"
"NY","NY","Oswego County",36075,2017,"Alfalfa",36,"Reduced Till Area",25.7540994155891,"acres"
"NY","NY","Seneca County",36099,2017,"Alfalfa",36,"Reduced Till Area",238.461072180462,"acres"
"NY","NY","Herkimer County",36043,2017,"Alfalfa",36,"Reduced Till Area",151.442656117243,"acres"
"NY","NY","Chemung County",36015,2017,"Alfalfa",36,"Reduced Till Area",106.618368780746,"acres"
"NY","NY","Onondaga County",36067,2017,"Alfalfa",36,"Reduced Till Area",552.382726648853,"acres"
"NY","NY","Lewis County",36049,2017,"Alfalfa",36,"Reduced Till Area",615.07995442869,"acres"
"NY","NY","Schuyler County",36097,2017,"Alfalfa",36,"Reduced Till Area",157.29629941618,"acres"
"NY","NY","Cattaraugus County",36009,2017,"Alfalfa",36,"Reduced Till Area",248.915432988432,"acres"
"NY","NY","Wyoming County",36121,2017,"Alfalfa",36,"Reduced Till Area",3552.41175318286,"acres"
"NY","NY","Oneida County",36065,2017,"Alfalfa",36,"Reduced Till Area",706.044033346033,"acres"
"NY","NY","Tioga County",36107,2017,"Alfalfa",36,"Reduced Till Area",183.823904766892,"acres"
"NY","NY","Broome County",36007,2017,"Alfalfa",36,"Reduced Till Area",145.733468566667,"acres"
"NY","NY","Jefferson County",36045,2017,"Alfalfa",36,"Reduced Till Area",475.367626394028,"acres"
"NY","NY","Allegany County",36003,2017,"Alfalfa",36,"Reduced Till Area",297.627047022698,"acres"
"NY","NY","Tompkins County",36109,2017,"Alfalfa",36,"Reduced Till Area",391.33070058908,"acres"
"NY","NY","Ontario County",36069,2017,"Alfalfa",36,"Reduced Till Area",606.29100489449,"acres"
"NY","NY","Genesee County",36037,2017,"Alfalfa",36,"Reduced Till Area",1496.66601911118,"acres"
"NY","NY","Otsego County",36077,2017,"Alfalfa",36,"Reduced Till Area",127.466085885134,"acres"
"NY","NY","St. Lawrence County",36089,2017,"Alfalfa",36,"Reduced Till Area",223.688101222975,"acres"
"NY","NY","Erie County",36029,2017,"Alfalfa",36,"Reduced Till Area",594.820266242862,"acres"
"NY","NY","Chenango County",36017,2017,"Alfalfa",36,"Reduced Till Area",138.116472723311,"acres"
"NY","NY","Madison County",36053,2017,"Alfalfa",36,"Reduced Till Area",288.871617706539,"acres"
"NY","NY","Cortland County",36023,2017,"Alfalfa",36,"Reduced Till Area",278.109571446683,"acres"
"NY","NY","Steuben County",36101,2018,"Corn",1,"Reduced Till Area",24123.3687240173,"acres"
"NY","NY","Orange County",36071,2018,"Corn",1,"Reduced Till Area",479.681650732515,"acres"
"NY","NY","Livingston County",36051,2018,"Corn",1,"Reduced Till Area",30138.0887634973,"acres"
"NY","NY","Franklin County",36033,2018,"Corn",1,"Reduced Till Area",920.291578789995,"acres"
"NY","NY","Yates County",36123,2018,"Corn",1,"Reduced Till Area",18161.6456119211,"acres"
"NY","NY","Cayuga County",36011,2018,"Corn",1,"Reduced Till Area",37571.2487810013,"acres"
"NY","NY","Oswego County",36075,2018,"Corn",1,"Reduced Till Area",5445.20901200232,"acres"
"NY","NY","Seneca County",36099,2018,"Corn",1,"Reduced Till Area",13169.5698963268,"acres"
"NY","NY","Herkimer County",36043,2018,"Corn",1,"Reduced Till Area",9251.52056238437,"acres"
"NY","NY","Chemung County",36015,2018,"Corn",1,"Reduced Till Area",1978.1441909416,"acres"
"NY","NY","Sullivan County",36105,2018,"Corn",1,"Reduced Till Area",386.92547324623,"acres"
"NY","NY","Onondaga County",36067,2018,"Corn",1,"Reduced Till Area",22221.1107494187,"acres"
"NY","NY","Chautauqua County",36013,2018,"Corn",1,"Reduced Till Area",12352.4690370575,"acres"
"NY","NY","Lewis County",36049,2018,"Corn",1,"Reduced Till Area",12607.2563371232,"acres"
"NY","NY","Schuyler County",36097,2018,"Corn",1,"Reduced Till Area",3975.1003912087,"acres"
"NY","NY","Cattaraugus County",36009,2018,"Corn",1,"Reduced Till Area",11419.9596942585,"acres"
"NY","NY","Wyoming County",36121,2018,"Corn",1,"Reduced Till Area",23058.3298287944,"acres"
"NY","NY","Oneida County",36065,2018,"Corn",1,"Reduced Till Area",16453.564828269,"acres"
"NY","NY","Schoharie County",36095,2018,"Corn",1,"Reduced Till Area",697.90326724416,"acres"
"NY","NY","Tioga County",36107,2018,"Corn",1,"Reduced Till Area",2489.47665514032,"acres"
"NY","NY","Broome County",36007,2018,"Corn",1,"Reduced Till Area",2019.75999442099,"acres"
"NY","NY","Jefferson County",36045,2018,"Corn",1,"Reduced Till Area",17762.1291292941,"acres"
"NY","NY","Allegany County",36003,2018,"Corn",1,"Reduced Till Area",8810.12850650858,"acres"
"NY","NY","Tompkins County",36109,2018,"Corn",1,"Reduced Till Area",7159.67674376764,"acres"
"NY","NY","Ontario County",36069,2018,"Corn",1,"Reduced Till Area",18149.1647224925,"acres"
"NY","NY","Genesee County",36037,2018,"Corn",1,"Reduced Till Area",25793.9706538615,"acres"
"NY","NY","Fulton County",36035,2018,"Corn",1,"Reduced Till Area",373.186717644096,"acres"
"NY","NY","Delaware County",36025,2018,"Corn",1,"Reduced Till Area",2062.86485149594,"acres"
"NY","NY","Montgomery County",36057,2018,"Corn",1,"Reduced Till Area",3995.85826310546,"acres"
"NY","NY","Otsego County",36077,2018,"Corn",1,"Reduced Till Area",6818.37048764341,"acres"
"NY","NY","St. Lawrence County",36089,2018,"Corn",1,"Reduced Till Area",18674.2873952032,"acres"
"NY","NY","Erie County",36029,2018,"Corn",1,"Reduced Till Area",12484.3852279933,"acres"
"NY","NY","Chenango County",36017,2018,"Corn",1,"Reduced Till Area",5953.84949756741,"acres"
"NY","NY","Madison County",36053,2018,"Corn",1,"Reduced Till Area",11726.5250340913,"acres"
"NY","NY","Cortland County",36023,2018,"Corn",1,"Reduced Till Area",6350.27162591325,"acres"
"NY","NY","Steuben County",36101,2018,"Soybeans",5,"Reduced Till Area",2207.86043850059,"acres"
"NY","NY","Orange County",36071,2018,"Soybeans",5,"Reduced Till Area",85.6712735589517,"acres"
"NY","NY","Livingston County",36051,2018,"Soybeans",5,"Reduced Till Area",11237.4145739838,"acres"
"NY","NY","Yates County",36123,2018,"Soybeans",5,"Reduced Till Area",4057.67261095319,"acres"
"NY","NY","Cayuga County",36011,2018,"Soybeans",5,"Reduced Till Area",13749.7688570792,"acres"
"NY","NY","Oswego County",36075,2018,"Soybeans",5,"Reduced Till Area",2383.8300778977,"acres"
"NY","NY","Seneca County",36099,2018,"Soybeans",5,"Reduced Till Area",10588.6731137223,"acres"
"NY","NY","Herkimer County",36043,2018,"Soybeans",5,"Reduced Till Area",1879.72023483429,"acres"
"NY","NY","Chemung County",36015,2018,"Soybeans",5,"Reduced Till Area",417.610793164994,"acres"
"NY","NY","Onondaga County",36067,2018,"Soybeans",5,"Reduced Till Area",7193.57822881378,"acres"
"NY","NY","Chautauqua County",36013,2018,"Soybeans",5,"Reduced Till Area",2735.3081757103,"acres"
"NY","NY","Lewis County",36049,2018,"Soybeans",5,"Reduced Till Area",525.639792369861,"acres"
"NY","NY","Schuyler County",36097,2018,"Soybeans",5,"Reduced Till Area",643.726221633306,"acres"
"NY","NY","Cattaraugus County",36009,2018,"Soybeans",5,"Reduced Till Area",2152.32438132093,"acres"
"NY","NY","Wyoming County",36121,2018,"Soybeans",5,"Reduced Till Area",1579.84094095404,"acres"
"NY","NY","Oneida County",36065,2018,"Soybeans",5,"Reduced Till Area",4591.48893561934,"acres"
"NY","NY","Schoharie County",36095,2018,"Soybeans",5,"Reduced Till Area",134.526202459173,"acres"
"NY","NY","Tioga County",36107,2018,"Soybeans",5,"Reduced Till Area",490.566472131287,"acres"
"NY","NY","Broome County",36007,2018,"Soybeans",5,"Reduced Till Area",153.744108579877,"acres"
"NY","NY","Jefferson County",36045,2018,"Soybeans",5,"Reduced Till Area",3895.81226371776,"acres"
"NY","NY","Allegany County",36003,2018,"Soybeans",5,"Reduced Till Area",325.013180947615,"acres"
"NY","NY","Tompkins County",36109,2018,"Soybeans",5,"Reduced Till Area",1832.47924498187,"acres"
"NY","NY","Ontario County",36069,2018,"Soybeans",5,"Reduced Till Area",9356.53327521827,"acres"
"NY","NY","Genesee County",36037,2018,"Soybeans",5,"Reduced Till Area",7986.44396838701,"acres"
"NY","NY","Fulton County",36035,2018,"Soybeans",5,"Reduced Till Area",102.647745213582,"acres"
"NY","NY","Delaware County",36025,2018,"Soybeans",5,"Reduced Till Area",181.594262991095,"acres"
"NY","NY","Montgomery County",36057,2018,"Soybeans",5,"Reduced Till Area",1339.52087801879,"acres"
"NY","NY","Otsego County",36077,2018,"Soybeans",5,"Reduced Till Area",949.825354271589,"acres"
"NY","NY","St. Lawrence County",36089,2018,"Soybeans",5,"Reduced Till Area",2632.11365192932,"acres"
"NY","NY","Erie County",36029,2018,"Soybeans",5,"Reduced Till Area",2778.63426392182,"acres"
"NY","NY","Chenango County",36017,2018,"Soybeans",5,"Reduced Till Area",516.608337526783,"acres"
"NY","NY","Madison County",36053,2018,"Soybeans",5,"Reduced Till Area",1981.18383457646,"acres"
"NY","NY","Cortland County",36023,2018,"Soybeans",5,"Reduced Till Area",874.047110429496,"acres"
"NY","NY","Steuben County",36101,2018,"Winter Wheat",24,"Reduced Till Area",461.199331828017,"acres"
"NY","NY","Livingston County",36051,2018,"Winter Wheat",24,"Reduced Till Area",4296.9901430062,"acres"
"NY","NY","Yates County",36123,2018,"Winter Wheat",24,"Reduced Till Area",1402.94065770802,"acres"
"NY","NY","Cayuga County",36011,2018,"Winter Wheat",24,"Reduced Till Area",1691.51431056506,"acres"
"NY","NY","Oswego County",36075,2018,"Winter Wheat",24,"Reduced Till Area",26.7943023112411,"acres"
"NY","NY","Seneca County",36099,2018,"Winter Wheat",24,"Reduced Till Area",1361.9782519886,"acres"
"NY","NY","Herkimer County",36043,2018,"Winter Wheat",24,"Reduced Till Area",41.2938723250201,"acres"
"NY","NY","Chemung County",36015,2018,"Winter Wheat",24,"Reduced Till Area",13.0679186254252,"acres"
"NY","NY","Onondaga County",36067,2018,"Winter Wheat",24,"Reduced Till Area",1128.59794418533,"acres"
"NY","NY","Chautauqua County",36013,2018,"Winter Wheat",24,"Reduced Till Area",44.8119326584642,"acres"
"NY","NY","Lewis County",36049,2018,"Winter Wheat",24,"Reduced Till Area",22.6532231414839,"acres"
"NY","NY","Schuyler County",36097,2018,"Winter Wheat",24,"Reduced Till Area",341.386345860011,"acres"
"NY","NY","Cattaraugus County",36009,2018,"Winter Wheat",24,"Reduced Till Area",230.468411989647,"acres"
"NY","NY","Wyoming County",36121,2018,"Winter Wheat",24,"Reduced Till Area",943.070150694202,"acres"
"NY","NY","Oneida County",36065,2018,"Winter Wheat",24,"Reduced Till Area",344.472815491942,"acres"
"NY","NY","Tioga County",36107,2018,"Winter Wheat",24,"Reduced Till Area",49.8686365916425,"acres"
"NY","NY","Jefferson County",36045,2018,"Winter Wheat",24,"Reduced Till Area",571.866266688122,"acres"
"NY","NY","Allegany County",36003,2018,"Winter Wheat",24,"Reduced Till Area",180.128310420406,"acres"
"NY","NY","Tompkins County",36109,2018,"Winter Wheat",24,"Reduced Till Area",326.106249617787,"acres"
